,Unnamed: 0,da0_area_max,da0_area_min,da0_slope_max,da0_slope_min,da0_peak_max,da0_peak_min,da1_area_max,da1_area_min,da1_slope_max,da1_slope_min,da1_peak_max,da1_peak_min,da2_area_max,da2_area_min,da2_slope_max,da2_slope_min,da2_peak_max,da2_peak_min,da3_area_max,da3_area_min,da3_slope_max,da3_slope_min,da3_peak_max,da3_peak_min,da4_area_max,da4_area_min,da4_slope_max,da4_slope_min,da4_peak_max,da4_peak_min,da5_area_max,da5_area_min,da5_slope_max,da5_slope_min,da5_peak_max,da5_peak_min,da6_area_max,da6_area_min,da6_slope_max,da6_slope_min,da6_peak_max,da6_peak_min,da7_area_max,da7_area_min,da7_slope_max,da7_slope_min,da7_peak_max,da7_peak_min,da8_area_max,da8_area_min,da8_slope_max,da8_slope_min,da8_peak_max,da8_peak_min,da9_area_max,da9_area_min,da9_slope_max,da9_slope_min,da9_peak_max,da9_peak_min,da10_area_max,da10_area_min,da10_slope_max,da10_slope_min,da10_peak_max,da10_peak_min,da11_area_max,da11_area_min,da11_slope_max,da11_slope_min,da11_peak_max,da11_peak_min,target
2231,2231,0.180642005,-0.044638345,0.008783097,-0.014434233,0.040591528,-0.024143137,0.46542639,-0.243608293,0.021923098,-0.039411735,0.072290183,-0.093880639,0.366749173,-0.144681936,0.057212959,-0.057112801,0.0,-0.495923815,1.53889966,-0.044988342,0.116825697,-0.029022997,0.056105664,-0.525167202,0.226313539,-0.063191133,0.008622655,-0.011623611,0.036126437,-0.033675918,0.199542089,-0.720979319,0.098288448,-0.10498618,0.0,-0.297789881,1.249749043,-2.793523157,0.043215965,-0.038341493,0.419723676,-0.278224598,1.320050331,-0.663295992,0.058351693,-0.014057814,0.093048473,-0.339315546,0.119552971,-3.002901274,0.014255946,-0.03778427,0.517260263,0.0,0.497022422,-1.077568383,0.096716793,-0.127784443,0.341472991,-0.233155159,0.113419958,-1.716459082,0.017290012,-0.056650287,0.191858869,-0.183156848,0.0,-2.806736834,0.057459068,0.0,0.157652768,-0.492115682,0
2595,2595,0.019490281,-0.707350069,0.043234161,-0.018223484,0.056134787,-0.098999431,0.957106607,-0.235289959,0.027119919,-0.017003445,0.05611864,-0.148854778,0.778556582,-1.557113165,0.090521322,-0.116652734,0.312242894,-0.134440007,0.689351552,-0.54562803,0.032544801,-0.013561653,0.051455446,-0.144365213,1.75884844,-1.178948034,0.075050389,-0.125047832,0.259395321,-0.351956727,2.464600043,-0.268834352,0.080909993,-0.096622868,0.333143725,-0.168900326,0.649571175,-0.380603703,0.025242865,-0.014836928,0.023434184,-0.159252208,4.095906601,-0.316355074,0.034604478,-0.049418598,0.58412299,-0.048225497,0.881108352,-2.908950963,0.045488764,-0.009305744,0.132167521,-0.495184975,0.131931888,-0.655422883,0.029393343,-0.011972993,0.080458986,-0.071932896,0.115821804,-0.325895041,0.029537905,-0.016464905,0.081528976,-0.038535903,0.094556892,-0.778635211,0.028511861,-0.012045843,0.077943832,-0.086064316,0
870,870,0.351508838,-0.696324623,0.030111727,-0.0267466,0.083868146,-0.117728615,0.78643216,-0.18626182,0.024206942,-0.008991692,0.164918518,-0.010242902,0.167761139,-2.260703923,0.046565362,-0.074982494,0.146645194,-0.301718963,0.08815829,-0.234572661,0.028019109,-0.009857392,0.043674617,-0.085549398,0.527259469,-0.870632494,0.076139116,-0.045383492,0.336565701,-0.066585118,0.334466316,-2.261508107,0.016903302,-0.124884501,0.098254862,-0.414080204,0.650160811,-2.393272621,0.108364925,-0.027034651,0.39452933,-0.291096615,1.80190781,-0.19345229,0.030772657,-0.143026427,0.349627313,-0.285245775,0.122038941,-2.079544382,0.045552144,-0.037973248,0.0,-0.473587357,0.901973264,-0.070711834,0.016626038,-0.035369521,0.230555519,-0.020333896,0.172701944,-0.99202624,0.032901346,-0.005604971,0.028726827,-0.215295555,0.650625976,-2.129329078,0.126085958,-0.080870504,0.4700787,-0.148262994,0
2723,2723,0.675183062,-1.659553534,0.035338106,-0.051838628,0.187860962,-0.260160233,0.538611586,-0.298721311,0.025249115,-0.039228984,0.166618385,-0.021283952,1.466800943,-1.880198787,0.023406505,-0.042562095,0.329392134,-0.146690366,0.341117963,-1.092546214,0.052338919,-0.029718966,0.18592119,-0.067904101,0.312825812,-2.843243196,0.024855995,-0.044407973,0.300596535,-0.236315614,0.459163684,-0.569571916,0.021146204,-0.036504324,0.209943247,-0.003406012,1.408830442,-0.407641627,0.028228854,-0.035621521,0.051465611,-0.206355326,1.948577967,-3.353289037,0.069649694,-0.036433747,0.263391784,-0.429823438,2.877840904,-0.204758289,0.034891926,-0.034744145,0.17172991,-0.257288062,0.383063117,-0.464302826,0.017269503,-0.033291869,0.054840169,-0.127445869,0.473810396,-0.212292519,0.047657284,-0.039459767,0.204865083,-0.047965163,1.145407643,-3.250686163,0.031974974,-0.063038754,0.401510114,-0.315071581,0
1303,1303,0.143720791,-1.138523955,0.047052115,-0.063121255,0.106646502,-0.28927653,0.075445841,-1.835962088,0.012223943,-0.057626071,0.019390954,-0.342743301,0.059604877,-1.638141953,0.005195631,-0.055899262,0.013120786,-0.349923599,0.687852499,-1.134724388,0.032899373,-0.058236516,0.069395686,-0.309456253,0.090705454,-1.856071743,0.002437046,-0.054543499,0.027743447,-0.365049918,0.071726609,-1.649482834,0.010133432,-0.056318192,0.015192925,-0.343889591,0.208584974,-1.47484939,0.088476122,-0.11749689,0.049846914,-0.355332408,0.199049289,-0.189206474,0.016608755,-0.000239157,0.01342937,-0.108413934,0.051582182,-2.274905243,0.043143264,-0.044004918,0.1089814,-0.331200678,0.032340919,-1.901529053,0.019021193,-0.056268763,0.030784886,-0.347882804,0.014360915,-1.880443466,0.016765641,-0.059954902,0.014605147,-0.338478705,0.04044831,-1.641401887,0.009964348,-0.058903243,0.014097457,-0.328411641,0
784,784,1.990431733,-1.065495865,0.051076913,-0.045544062,0.257932613,-0.211936775,2.387788779,-2.22e-16,0.068151327,-0.003181536,0.18924301,-0.295189802,1.136397101,-1.166281745,0.096854605,-0.026763617,0.370516349,-0.25997622,1.399997419,-1.298118923,0.058344235,-0.045589893,0.239659621,-0.246786112,3.157777394,-0.982125078,0.056675035,-0.077700419,0.391040603,-0.365495459,3.815195008,-0.569889295,0.101529446,-0.024458602,0.477559811,-0.328322689,2.662020034,-0.066914296,0.04301871,-0.05838512,0.203888173,-0.283053079,1.561837994,-0.468429107,0.107703277,-0.09675252,0.329247635,-0.261677334,0.752022261,-0.817610883,0.043885835,-0.092454951,0.250892475,-0.09984814,1.627784601,-2.680222779,0.101317235,-0.066331418,0.38880378,-0.381656388,1.315292404,-3.398543412,0.108443694,-0.041946796,0.456056236,-0.338455734,0.473919888,-2.589492144,0.069737959,-0.046586378,0.337788289,-0.165368065,0
2252,2252,0.516992398,-3.72551634,0.046015508,-0.090443647,0.572353612,-0.151210313,0.116989159,-0.908938898,0.036758717,-0.076188684,0.406640493,0.0,1.058790974,-0.47144882,0.060985091,-0.095621829,0.134704769,-0.201661304,1.226509153,-2.005436817,0.025017746,-0.084165201,0.441663537,-0.133752106,0.198833184,-0.560934601,0.020573663,-0.040495974,0.0,-0.166281805,0.331715513,-1.324233544,0.050875262,-0.069417069,0.269170662,-0.065390059,0.49829986,-2.478111619,0.03899658,-0.040873571,0.274587054,-0.206770516,2.928557443,-2.561746191,0.063122384,-0.045919203,0.445499338,-0.382819568,1.657618389,-1.367569701,0.024560817,-0.077158198,0.329225514,-0.151804792,0.242304423,-0.208037572,0.010495256,-0.059751606,0.092700409,-0.125588682,1.302054063,-0.745888393,0.03159378,-0.084354568,0.383957387,0.0,0.813049412,-0.480833185,0.067885169,-0.065380805,0.246723947,-0.118847881,0
623,623,0.18219847,-0.051843053,0.061683972,-0.04513503,0.228677824,0.0,1.01541487,-1.9800086,0.088373117,-0.005753267,0.58615657,-0.019103153,0.149842869,-0.399572709,0.023816976,-0.008111966,0.080995838,-0.041101274,0.351769738,-0.702487347,0.071838849,-0.012705019,0.406516777,0.0,0.16559964,-0.2313059,0.034625471,-0.078774711,0.148792443,-0.228859417,0.482920878,-0.290546919,0.020468032,-0.007573504,0.104913159,-0.051846111,0.580326486,-0.05487061,0.0564014,-0.058966203,0.13760064,-0.078691187,0.316596279,-0.286454022,0.023570565,-0.083058577,0.0,-0.391173554,2.188020512,-1.814367365,0.004407602,-0.075315329,0.400301901,-0.299018459,1.904674354,-0.879398382,0.026198402,-0.019071735,0.134798854,-0.266446557,0.207266506,-0.480947541,0.059021322,-0.027706981,0.367047378,0.0,0.33159381,-0.012628829,0.039317167,-0.039436274,0.210130465,0.0,0
50,50,0.204253657,-0.75349017,0.032742453,-0.007804463,0.05832879,-0.108130233,0.16563526,-0.377913298,0.023108433,-0.015249926,0.106543661,-0.017093766,0.696723603,-0.978034553,0.034040375,-0.042129062,0.107457715,-0.179800004,0.014533074,-0.491196373,0.029065581,-0.011518701,0.076811423,-0.068586178,0.970302915,-0.694418641,0.035051249,-0.007166852,0.098691081,-0.170224318,0.589917053,-0.460787811,0.018967802,-0.024603406,0.143546359,-0.059780048,1.94030639,-1.045041968,0.013195455,-0.063204271,0.369787409,-0.230276717,1.351055452,-0.258138116,0.02279838,-0.011036023,0.256961337,0.0,0.542877681,-0.601788933,0.008106372,-0.021996049,0.128982528,-0.059611877,0.599585596,-1.630287342,0.022787657,-0.057045241,0.364882229,-0.031650155,0.683202403,-0.588804597,0.009782478,-0.020466824,0.17558226,-0.03445236,0.557059223,-0.742780854,0.060267189,-0.018697106,0.316700289,-0.110372799,0
3077,3077,1.111683004,-0.633404377,0.023627425,-0.040935852,0.069879971,-0.191693961,0.719103261,-0.305444808,0.021981251,-0.034788797,0.100103876,-0.093051061,1.425985627,-0.299920089,0.026917746,-0.043845001,0.088319226,-0.242910513,0.49943156,-0.330021578,0.083801461,0.0,0.194240757,-0.396627042,4.812299494,-0.49176619,0.144480284,-0.06548029,0.567866486,-0.187835887,0.704571059,-0.409073733,0.016966059,-0.032004232,0.117056074,-0.085197267,2.379686507,-1.221426824,0.12395749,-0.058620132,0.305382791,-0.269153475,2.07624383,-3.755813479,0.023151446,-0.057183884,0.605402853,-0.263395654,2.671864827,-0.084586952,0.031822432,-0.029818589,0.162415415,-0.275766882,1.198109062,-0.618879534,0.015478913,-0.01595247,0.148088574,-0.121586401,2.018496424,-0.752362353,0.06903886,-0.020092178,0.310252782,-0.280301088,0.534698477,-0.478905381,0.092222089,-0.074639978,0.228280349,-0.054591255,0
3413,3413,0.056840304,-0.389014437,0.010503815,-0.03068593,0.069899542,-0.035779361,1.130902483,-0.220123629,0.025374647,-0.029345504,0.166512704,-0.045121468,0.67737749,-1.538191654,0.045364318,-0.03132536,0.186921086,-0.149972959,0.682226724,-0.359247644,0.021231955,-0.025699216,0.112005365,-0.057369575,1.775931115,-2.30984262,0.038432261,-0.056536797,0.184911339,-0.435452186,1.539569344,-0.400358978,0.029055002,-0.03249812,0.203937348,-0.076964581,0.143677319,-2.961069017,0.009423425,-0.040786531,0.155349666,-0.404504726,2.006443845,-0.811144983,0.056923334,-0.057930466,0.20652784,-0.328353115,0.919184426,-1.42573071,0.052287468,-0.104065481,0.201463676,-0.159796163,0.209508529,-0.414356332,0.031585389,-0.06194437,0.137385014,-0.040461304,0.673672808,-1.559376115,0.011088014,-0.054486419,0.015236005,-0.394590189,0.301782205,-2.835187717,0.056342467,-0.066580515,0.295756676,-0.170981594,0
2340,2340,2.559318911,-0.298452668,0.080049195,-0.015738074,0.435639891,-0.057642764,3.697798242,-0.079382603,0.073393487,-0.122864895,0.584940721,-0.039299695,2.005807733,-0.615898138,0.057345641,-0.104550956,0.481855239,-0.023568628,3.513742583,-0.1333193,0.057602565,-0.130351926,0.575334023,-0.043808703,0.744578573,-1.571801915,0.026979076,-0.052996142,0.080423798,-0.301619087,2.993967386,-0.480194756,0.072768163,-0.115189531,0.552689971,-0.028286662,0.138060454,-2.208513674,0.073417632,-0.029621258,0.169192943,-0.222581872,0.239597255,-0.47919451,0.029583109,-0.016833458,0.096789588,-0.073198508,0.412166599,-0.163640753,0.031517395,-0.020018415,0.057850845,-0.111720305,1.464015737,-0.172149438,0.089839421,-0.014000958,0.317871599,-0.075142284,0.167644977,-0.515904147,0.093005304,-0.019571324,0.525761396,0.0,0.22877576,-0.600733477,0.067899086,-0.019759409,0.384698143,0.0,0
2998,2998,0.34233139,-0.266646128,0.024493011,-0.028606983,0.009144009,-0.132259131,2.23236499,-0.62501529,0.073720036,-0.025321979,0.306282038,-0.144839862,0.401029609,-1.813092526,0.058199926,-0.048254243,0.285818166,-0.076331045,2.616736401,-1.557673892,0.070313174,-0.028513797,0.494519222,-0.159106273,2.859520256,-0.643724495,0.022802637,-0.042642583,0.32383276,-0.226439057,1.900017101,-0.538629192,0.037985405,-0.063296406,0.278881031,-0.105645393,2.605985251,-2.555780877,0.044438552,-0.070531145,0.235820473,-0.508780566,2.515624774,-2.377335921,0.051059271,-0.062528077,0.151759323,-0.556149328,0.42074752,-0.19068671,0.028102129,-0.022546686,0.063224372,-0.054818506,0.273066328,-0.546132656,0.008024445,-0.024088616,0.062675272,-0.075434332,0.539411833,-0.492422595,0.09797071,-0.081091349,0.400632474,0.0,1.050412676,-0.36528079,0.092723896,-0.069971214,0.352008977,0.0,0
1350,1350,0.339102549,-0.022263789,0.064163565,-0.042830273,0.223909036,0.0,0.331075263,-0.034741237,0.057020097,-0.018729415,0.176239767,0.0,0.446447684,-0.301287893,0.054287615,-0.006533624,0.113630258,-0.132887911,0.248414082,-0.032032471,0.032331128,0.0,0.103661223,-0.109370379,0.104656125,-0.236427686,0.017153468,-0.012984733,0.017320151,-0.057979783,0.338240379,-0.042220201,0.062586226,-0.007723995,0.145957001,-0.02973888,0.710772618,-0.155746204,0.005541934,-0.009008323,0.095119694,-0.022598072,0.145627606,-0.03087896,0.005637303,-0.002424229,0.020350272,-0.016986534,0.013096627,-0.126858913,0.006097522,-0.003832895,0.002194838,-0.02502602,1.026726596,-0.623473392,0.069213067,-0.036929972,0.221374461,-0.04224978,0.084761741,-0.141667908,0.063539243,-0.041958412,0.158696346,0.0,0.112343725,-0.297084163,0.060413738,-0.03635825,0.143706525,0.0,0
1740,1740,0.406605099,-1.217007186,0.033580708,-0.034457664,0.203566675,-0.089819935,0.551771545,-0.945214959,0.018121683,-0.040050689,0.150649118,-0.115633132,0.497698567,-2.132986028,0.063683147,-0.142642481,0.38971041,-0.176144618,2.147647532,-1.510848372,0.056544346,-0.03375278,0.25479375,-0.418297791,0.486055027,-0.420796838,0.054293199,-0.073727449,0.22712498,-0.16102907,0.622532171,-0.578897876,0.031165124,-0.057291813,0.122908887,-0.144850628,2.40644041,-0.063468505,0.057837077,-0.039740726,0.052696456,-0.362318677,1.618469926,-1.463960895,0.0,-0.098842041,0.388602588,-0.339614806,0.664551222,-0.518187922,0.088641747,-0.174070621,0.350831543,-0.257612611,0.696128625,-0.231991115,0.039370141,-0.079550225,0.0875624,-0.214411978,0.851109559,-0.651877331,0.022189226,-0.047066232,0.101989843,-0.158391774,0.0,0.0,0.0,0.0,0.0,0.0,0
2545,2545,4.37419092,-1.071853446,0.092505982,-0.094489435,0.761499501,-0.161159469,1.404870657,-0.351506988,0.074556252,-0.073670155,0.285955187,-0.145853698,1.248725286,-2.497450572,0.089877562,-0.12784817,0.358461408,-0.267178097,2.839468304,-0.449572314,0.094783688,-0.094507647,0.229767104,-0.388138319,4.879359943,-0.038630103,0.17365542,-0.141979462,0.707582949,-0.180855197,2.672288348,-0.53849905,0.03306108,-0.043389859,0.242129902,-0.244502519,0.547730151,-0.356027239,0.027141206,-0.042816646,0.12272412,-0.055583257,0.989507712,0.0,0.059116034,-0.062486962,0.178758641,-0.05964863,2.718689559,-0.143786316,0.070618085,-0.096677121,0.279573562,-0.176709821,3.136003071,-0.253117358,0.153349511,-0.135846555,0.278494284,-0.41246987,2.285213238,-0.405117149,0.149055717,-0.080126492,0.183476779,-0.342480063,1.683380284,-0.735824478,0.077068989,-0.031158933,0.216901449,-0.263005427,0
3645,3645,0.178364791,-0.319542354,0.011487369,-0.087700056,0.328315196,0.0,0.842052579,-0.381530105,0.041614004,-0.062693747,0.174998906,-0.10132316,1.294472703,-0.962895471,0.033987695,-0.054656088,0.225459533,-0.179811823,0.331029416,-0.66066075,0.034214359,-0.085782371,0.208006148,-0.101901566,2.161422998,-0.480745434,0.015858977,-0.059094947,0.458987965,-0.108774335,0.49414536,-0.466067462,0.035271099,-0.046465451,0.114390054,-0.124718498,1.194735421,-2.640818763,0.027403819,-0.061662814,0.28100333,-0.328236379,2.789763262,-0.176193923,0.021906613,-0.040602716,0.459841703,-0.06057591,3.151471555,-0.394809216,0.023667096,-0.039058648,0.375680211,-0.160553512,1.542355482,-1.121577254,0.032782323,-0.080803021,0.427551601,-0.154870209,1.322351964,-0.823208711,0.048677836,-0.096666119,0.188227164,-0.267477269,0.441612853,-3.859146275,0.028100612,-0.053129535,0.279669841,-0.383702674,2
3168,3168,0.21460501,-1.061491969,0.077679504,-0.057902057,0.207223161,-0.059926041,1.813733427,-1.137353564,0.042541536,-0.04240529,0.372872145,-0.046781066,1.859578705,-1.169085842,0.013778928,-0.036822848,0.358978419,-0.086978176,1.076414012,-1.935905669,0.029589316,-0.049142458,0.390461848,-0.040473382,0.793442602,-2.753792368,0.01253643,-0.040949987,0.320147921,-0.167630499,1.864199344,-1.161615452,0.027518233,-0.03814101,0.357085283,-0.07471748,0.155243174,-1.765613527,0.036485417,-0.058008385,0.20446047,-0.163878513,0.440994869,-3.0182386,0.078469886,-0.086240864,0.2408539,-0.409456693,1.31667764,-1.982265093,0.096346296,-0.107806062,0.357325139,-0.365321966,0.477872289,-1.045844928,0.047541877,-0.091727687,0.334344812,-0.071637938,0.349180341,-1.385517596,0.05190079,-0.07139606,0.265550041,-0.092584584,0.304648435,-1.538166102,0.040229066,-0.058617516,0.25077669,-0.080317322,0
1263,1263,0.048202374,-0.119875674,0.039164035,-0.04028811,0.04028811,-0.078328071,0.76659958,-1.009206852,0.0,-0.039208854,0.147647588,-0.133659937,0.564998951,-1.142426431,0.014900122,-0.054669295,0.211020508,-0.069740939,0.230389408,-0.381058307,0.0,-0.049201464,0.0,-0.306517548,1.194104266,-0.423677553,0.009582078,-0.044972748,0.156046779,-0.180416045,1.67813722,-0.730546326,0.01437361,-0.04587686,0.191384711,-0.181525302,0.972841371,-0.507199161,0.032598691,-0.04534698,0.18840672,-0.107608807,1.144287154,-0.261031782,0.008939984,-0.037662706,0.114707988,-0.16856659,1.302071722,-0.44221069,0.004744677,-0.054730504,0.090794299,-0.247097241,1.492087261,-0.196059774,0.003731728,-0.009546368,0.176277588,-0.05132721,0.167456552,-0.177486208,0.005903912,-0.015391443,0.070210297,-0.013546789,1.155156159,-0.530788661,0.01979443,-0.010348056,0.169487586,-0.072753529,0
2055,2055,0.598862386,-0.761553455,0.022986463,-0.017725806,0.190969804,-0.079870621,0.0,-3.323323392,0.07245791,-0.083628769,0.344344074,-0.272249186,2.193903583,-0.181515268,0.049351712,-0.108057609,0.198398735,-0.274060097,0.625126899,-3.829988497,0.060954183,-0.078394787,0.365816462,-0.296417404,0.610295632,-1.993208346,0.025952047,-0.019382401,0.262624402,-0.091493502,1.08952476,-4.035996329,0.078032356,-0.08368666,0.264719308,-0.500082866,1.293123217,-1.303974282,0.028952143,-0.056147945,0.273529216,-0.192605627,0.351849365,-0.202049918,0.015892199,-0.008829689,0.054417282,-0.074277519,0.335671394,-0.697755211,0.014596388,-0.014371413,0.07929184,-0.080256357,2.095263175,-0.649027025,0.039163186,-0.052584262,0.253981038,-0.299283171,0.388294054,-2.401327907,0.090816305,-0.073766344,0.399889673,-0.017135054,0.353602304,-0.496581814,0.078866875,-0.059579286,0.43622176,0.0,0
2119,2119,1.221187346,-0.077064342,0.104537311,-0.066237857,0.37015745,-0.031281828,0.506990543,-0.617597831,0.024388875,-0.029734503,0.087627785,-0.113228263,1.249353631,-0.640271711,0.034620892,-0.033177098,0.208428689,-0.115197627,0.3522078,-0.502209481,0.023713886,-0.028079823,0.043047939,-0.113001939,1.173191393,-0.286589031,0.084313967,-0.132221886,0.0,-0.432439242,1.055870031,-0.477834837,0.028849876,-0.033139828,0.135160858,-0.141227227,0.255551985,-0.076636239,0.00304843,-0.018043416,0.089910747,-0.011332155,0.296987893,-0.017487957,0.009725215,-0.011572426,0.044439583,-0.016807292,0.285855403,-0.036294122,0.013163552,-0.012716688,0.040745792,-0.026906623,0.234435545,-0.125049702,0.009406418,-0.012937456,0.027072996,-0.04814747,0.13568863,-0.262300558,0.106927407,-0.05915515,0.312977691,-0.031608103,1.019125906,-0.120456638,0.084698008,-0.036274859,0.393543847,0.0,0
2176,2176,1.931730425,-0.398827441,0.072766861,-0.042858219,0.228229154,-0.161631675,0.459759431,-0.80274528,0.050733333,-0.061505217,0.137254382,-0.135737739,0.868926888,-1.616470436,0.00746652,-0.119238397,0.131460079,-0.421390045,0.0,-0.621903868,0.043469035,-0.057992433,0.084140396,-0.109471235,1.676847452,-2.075876943,0.068301357,-0.071896774,0.236666962,-0.322533691,0.761464466,-0.769298986,0.046282527,-0.081607063,0.161787395,-0.230334365,1.004992138,-1.608529571,0.01412903,-0.035880693,0.343634112,-0.088891456,0.708054122,-3.291535343,0.014407036,-0.036232726,0.515223477,-0.079186058,0.203524541,-1.132060522,0.018600187,-0.045787381,0.228441238,-0.028315803,0.850434465,-1.607217075,0.038779592,-0.028512193,0.357987199,-0.003197405,1.620732946,-0.435119002,0.044161481,-0.040128812,0.237704764,-0.069117831,0.578988548,-0.907170276,0.043243377,-0.052589274,0.272323986,-0.080090308,0
3376,3376,2.07920543,-2.015294285,0.040238746,-0.043587217,0.345400364,-0.261864108,0.068207231,-0.850130601,0.021310712,-0.042792848,0.107009397,-0.15774562,0.108421049,-0.721639089,0.033688118,-0.039669238,0.082325856,-0.152972374,2.781583802,-0.59825162,0.055334195,-0.047005275,0.0,-0.509249585,1.517855595,-1.124736376,0.032472445,-0.046432414,0.050077447,-0.369531733,0.10383814,-0.693367367,0.025851389,-0.042710333,0.103215828,-0.141912476,0.886328481,-0.171433232,0.035784261,-0.057713174,0.181343083,-0.089626067,2.359620534,-0.227292344,0.017131021,-0.070304104,0.32327029,-0.042632117,0.266207982,-0.145588486,0.004764756,-0.014223104,0.059427699,-0.029752828,0.237238269,-0.11709777,0.012248005,-0.021448827,0.052764825,-0.080504875,0.177491541,-0.383952464,0.013388794,-0.024373285,0.076126674,-0.082607029,0.421995932,-0.437323427,0.021107947,-0.02396095,0.04440721,-0.115508551,0
